zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient,most_utilized_procedure_code_for_new_patient,min_medicare_pricing_for_established_patient,max_medicare_pricing_for_established_patient,mode_medicare_pricing_for_established_patient,min_copay_for_established_patient,max_copay_for_established_patient,mode_copay_for_established_patient,most_utilized_procedure_code_for_established_patient
43964,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43966,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43967,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43968,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43970,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43971,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43972,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43973,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43974,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43976,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43977,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43981,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43983,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43984,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43985,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43986,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43988,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
43989,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44001,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44003,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44004,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44005,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44010,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44011,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44012,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44017,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44021,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44022,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44023,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44024,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44026,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44028,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44030,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44032,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44033,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44035,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44036,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44039,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44040,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44041,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44044,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44045,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44046,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44047,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44048,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44049,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44050,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44052,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44053,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44054,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44055,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44056,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44057,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44060,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44061,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44062,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44064,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44065,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44067,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44068,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44070,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44072,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44073,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44074,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44076,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44077,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44080,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44081,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44082,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44084,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44085,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44086,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44087,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44088,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44089,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44090,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44092,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44093,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44094,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44095,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44096,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44097,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44099,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44101,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44102,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44103,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44104,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44105,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44106,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44107,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44108,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44109,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44110,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44111,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44112,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44113,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44114,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44115,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44116,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44117,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44118,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44119,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44120,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44121,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44122,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44123,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44124,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44125,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44126,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44127,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44128,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44129,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44130,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44131,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44132,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44133,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44134,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44135,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44136,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44137,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44138,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44139,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44140,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44141,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44142,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44143,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44144,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44145,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44146,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44147,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44149,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44177,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44178,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44179,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44181,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44184,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44185,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44186,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44188,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44189,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44190,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44191,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44192,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44193,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44194,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44195,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44197,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44198,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44199,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44201,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44202,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44203,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44210,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44211,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44212,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44214,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44215,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44216,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44217,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44221,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44222,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44223,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44224,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44230,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44231,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44232,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44233,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44234,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44235,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44236,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44237,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44238,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44240,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44241,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44242,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44243,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44250,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44251,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44253,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44254,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44255,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44256,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44258,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44260,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44262,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44264,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44265,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44266,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44270,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44272,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44273,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44274,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44275,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44276,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44278,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44280,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44281,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44282,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44285,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44286,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
44287,54.344,166.656,166.656,13.586,41.664,41.664,99205,17.104,135.4,96.448,4.276,33.85,24.112,99214
